x,y,z,vx,vy,vz,t
1.0,1.0,1.0,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0
1.0,1.0,1.0,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0
0.9999947728043006,0.999996565408892,0.9999966189671987,-0.0014641342875881748,-0.000996286021271674,-0.000982310828884814,0.007650475797587916
0.9993048549315909,0.9995147019505142,0.9995209462412322,-0.016344889430797278,-0.011448226424216706,-0.011302845647308376,0.08415523377346708
0.9623824097826749,0.9733358376954645,0.9736528073940494,-0.09518159385419694,-0.06799134793857167,-0.06721738587711779,0.6908942328277614
0.8631320987377666,0.9013304543150158,0.9024063318483699,-0.1339421466242528,-0.09863957911793186,-0.09767263311588598,1.5239274213621692
0.727493425582564,0.7992556743640569,0.8012421749685447,-0.13488048952156662,-0.10385462132421518,-0.1030164913502099,2.515481432651664
0.5805395371280296,0.6827401303509288,0.685558108139225,-0.11623068472385378,-0.09515053404719916,-0.09456149743726971,3.678655298164818
0.43651034047075477,0.560152513924985,0.5636022923976527,-0.09026506543709314,-0.0802140834124138,-0.07988779557807348,5.075400092717681
0.306958791370166,0.43913870315710946,0.4429363918358943,-0.06423070554974558,-0.06344946257316147,-0.06334868006647246,6.765324821500195
0.19792676133857395,0.32443048873665264,0.32824514876889566,-0.04156171968230446,-0.04698671604074951,-0.047054834845290536,8.856991237094801
0.15567599810694474,0.2749217158333626,0.2786246076439747,-0.0327146620546855,-0.0398351550892637,-0.0399591493957249,10.0
0.15567599810694474,0.2749217158333626,0.2786246076439747,-0.0327146620546855,-0.0398351550892637,-0.0399591493957249,10.0
0.152887072507188,0.2712901469794037,0.27518743858560796,-0.037105336511678695,-0.05095841026355545,-0.04609545128498158,10.079755607235452
0.11444012549586623,0.20652135531110205,0.22440725239293335,-0.053087656728740266,-0.096371749041889,-0.07361039543192054,10.872473184806381
0.072571320634982,0.1289240013368442,0.16301550421670624,-0.04377038802604249,-0.08189474119258854,-0.06828964175538359,11.718580012751666
0.039044311490440034,0.06649508667734313,0.10681257205226072,-0.027958283274140332,-0.05146810595913907,-0.05115471478676067,12.655149527952323
0.01775728943297415,0.028027866149453788,0.0640041522442283,-0.014663921442458662,-0.02575428974903803,-0.033328386554609214,13.676558292040644
0.006697322714887394,0.009221521156240059,0.03553424362878364,-0.00641549351272132,-0.01036580953349745,-0.019577086700610265,14.772614044936788
0.001901127754035726,0.0018869039629746502,0.018187873650758996,-0.002250172814661138,-0.003117638162502205,-0.010437822670975599,15.96182125833265
0.00024408086447694254,-0.00014921650328268785,0.00823158408384701,-0.0005246030141730625,-0.00046823618458876736,-0.004877727454568208,17.319568516714476
-7.19859618097351e-05,-0.0003063347103783343,0.003796209841382573,-6.78883778360726e-05,6.89877700770018e-05,-0.0022994036701933455,18.61068130265568
-8.391380462711027e-05,-0.00018774128566755293,0.0018661078496857925,2.2185100083882823e-05,0.00010597794465749767,-0.0011476070048379544,19.773915486572424
-7.835438591583458e-05,-0.0001644590944579596,0.0016235885019554286,2.65886799401584e-05,9.96801658030037e-05,-0.0010010328564804872,20.0
-7.835438591583458e-05,-0.0001644590944579596,0.0016235885019554286,2.65886799401584e-05,9.96801658030037e-05,-0.0010010328564804872,20.0
-7.452910978614601e-05,-0.00015090628820876403,0.0014899701645052171,2.817803421565088e-05,9.472702160908152e-05,-0.0009174178091608686,20.13938815349909
-3.616332576219685e-05,-5.485683485686839e-05,0.0006353005646460647,2.2564296389682535e-05,4.453937658616089e-05,-0.0003865850225641922,21.53326968849
-1.1726890397075368e-05,-1.287641417836778e-05,0.000246454644145433,9.344059594830995e-06,1.3383162436706932e-05,-0.00014844409657302845,23.099792126209106
-2.117522945210039e-06,-1.0050660788137682e-06,8.119130203632015e-05,2.1775779797075715e-06,1.9686581020884075e-06,-4.848549569078813e-05,24.95809020097216
-7.023127876866286e-08,2.660201221483822e-07,2.1864538505725444e-05,1.853541128399826e-07,-6.145676364472647e-08,-1.2977191727624162e-05,27.184733718410314
