x,y,z,vx,vy,vz,t
0.5,-0.5,0.0,0.0010000000474974513,-0.0010000000474974513,0.0,0.0
0.36292487382888794,0.44296368956565857,0.4148116409778595,0.0002687432861421257,0.0013836270663887262,0.00011555676610441878,0.0
0.36295703054268685,0.44313537370505757,0.4148195840427172,0.00023763824643074493,0.0013206431266690043,9.867564152033024e-06,0.12695446655082188
0.3630260920779606,0.44434621045016015,0.4142212522661358,-0.0001566341992188187,0.000535220214212969,-0.0008937683063734811,1.3964991320590405
0.36271177334308996,0.44450207751388465,0.4132225218757955,-0.0005428347050225203,-0.0002138462447856881,-0.0012332002978999456,2.3106737426816792
0.3620324524188303,0.4439604383916022,0.4120463913803636,-0.0009106440130830356,-0.0009052299496411384,-0.0013030144088055516,3.224848353304318
0.36114715327505253,0.4430137497515368,0.4108877971471797,-0.0010707767819363044,-0.0011949136508976436,-0.001305257320056808,4.1082728857755075
0.3602620262922558,0.4420076804590727,0.40984117773703616,-0.0011337849933198802,-0.0013052501806242356,-0.001306287345998211,4.908236433055977
0.36015777700218604,0.44188754517141127,0.40972130011710184,-0.0011382725191136256,-0.0013129907984881616,-0.0013064353400196382,5.0
0.36015777700218604,0.44188754517141127,0.40972130011710184,-0.0011382725191136256,-0.0013129907984881616,-0.0013064353400196382,5.0
0.35998960729619406,0.4416928305448041,0.4095293280848417,-0.0012138767817940956,-0.0014104259607952275,-0.0013786253869512077,5.142992689213929
0.35771246001486967,0.4389800650806763,0.407041851876042,-0.001971621245826217,-0.0023834308884962316,-0.002100561282488447,6.5729195813532195
0.3478274542583709,0.42682996132039575,0.3968762726110967,-0.003799978650118902,-0.004704509313092504,-0.003832586423455947,10.0
0.3478274542583709,0.42682996132039575,0.3968762726110967,-0.003799978650118902,-0.004704509313092504,-0.003832586423455947,10.0
0.34717862685012374,0.42602471657814833,0.39622139482981655,-0.003879382650828946,-0.004826153125559614,-0.003918380873028057,10.168979686550708
0.3399509116543072,0.4168430928197214,0.3888746642802599,-0.0046759228979974116,-0.006040246173499043,-0.0047773540350528314,11.858776552057789
0.3229214614501955,0.39434043739284397,0.37135203916548,-0.0061695540223351145,-0.008283914615180892,-0.006380970198899468,15.0
0.3229214614501955,0.39434043739284397,0.37135203916548,-0.0061695540223351145,-0.008283914615180892,-0.006380970198899468,15.0
0.3217591417305082,0.3927617513817284,0.3701501670886588,-0.00616528199643886,-0.008469499972213267,-0.006373592941860303,15.188461400030201
0.3101791718676586,0.3750513046700718,0.3582095652499118,-0.006124088352793557,-0.010325231607543393,-0.006297253735800997,17.073075400332215
0.29234446724688423,0.34061314337389026,0.3399648282864921,-0.006062580608498436,-0.013206538263085127,-0.006166713327483573,20.0
0.29234446724688423,0.34061314337389026,0.3399648282864921,-0.006062580608498436,-0.013206538263085127,-0.006166713327483573,20.0
0.2911899050293046,0.33810135312327744,0.338790902109463,-0.006000865956493767,-0.013037979839963014,-0.00609908375043447,20.1914145513572
0.28030004631490185,0.3147554887588861,0.32776399213211377,-0.005374691741424312,-0.011356154395844347,-0.005422246898683292,22.105560064929218
0.266149939493912,0.28555089009121526,0.3135530458847115,-0.004396396834939944,-0.008826376263045842,-0.004396826089540924,25.0
0.266149939493912,0.28555089009121526,0.3135530458847115,-0.004396396834939944,-0.008826376263045842,-0.004396826089540924,25.0
0.2653944228922624,0.2840413521521825,0.3127907859888846,-0.004465493670545929,-0.008879821142263218,-0.004544167322710202,25.170509210793462
0.2571902589521607,0.2684518259307505,0.30378427801746966,-0.005158230430432404,-0.009402450773061235,-0.006021113934034605,26.87560131872808
0.2390760367028255,0.23764691091976425,0.28072655845179917,-0.006440662958370654,-0.01030442682307725,-0.008741206499864337,30.0
0.2390760367028255,0.23764691091976425,0.28072655845179917,-0.006440662958370654,-0.01030442682307725,-0.008741206499864337,30.0
