x,y,z,vx,vy,vz,t
0.5,-0.5,0.0,0.0010000000474974513,-0.0010000000474974513,0.0,0.0
0.5,-0.5,0.0,0.0010000000474974513,-0.0010000000474974513,0.0,0.0
0.5002195183651397,-0.5002201485020554,0.0,0.0009819068644543916,-0.0009875934800112369,0.0,0.22152249411619385
0.5021945291345152,-0.50227009364543,0.0,0.0008013236639614113,-0.0008630348812593995,0.0,2.4367474352781326
0.5039815687886734,-0.5042963606142221,0.0,0.0005931754127937888,-0.000717772602787888,0.0,5.0
0.5039815687886734,-0.5042963606142221,0.0,0.0005931754127937888,-0.000717772602787888,0.0,5.0
0.5041061550923482,-0.5044478077495932,0.0,0.0005768239073629602,-0.0007044760732335643,0.0,5.212968368928343
0.505160766313344,-0.505806197741077,0.0,0.0004136817497476472,-0.0005710601641447323,0.0,7.342652058211773
0.5059906319336064,-0.5071012660618974,0.0,0.00021107907875969948,-0.0004034325147065245,0.0,10.0
0.5059906319336064,-0.5071012660618974,0.0,0.00021107907875969948,-0.0004034325147065245,0.0,10.0
0.5060318551307611,-0.5071817396211059,0.0,0.00019566869288282636,-0.00039059383205030155,0.0,10.20269713303144
0.5062725334552449,-0.5078430509030181,0.0,4.1912797411234795e-05,-0.0002617919766938524,0.0,12.229668463345847
0.5060987156913246,-0.5083230891173812,0.0,-0.00016719794429076443,-8.45277372985494e-05,0.0,15.0
0.5060987156913246,-0.5083230891173812,0.0,-0.00016719794429076443,-8.45277372985494e-05,0.0,15.0
0.5060641870117262,-0.508338545536951,0.0,-0.00018207406964741637,-7.181965064945413e-05,0.0,15.197717404704035
0.5055573655915999,-0.508354639374633,0.0,-0.00033049519240555995,5.566139520598761e-05,0.0,17.17489145174438
0.504325342922326,-0.5079386508157611,0.0,-0.0005414863533308239,0.00023908161835539362,0.0,20.0
0.504325342922326,-0.5079386508157611,0.0,-0.0005414863533308239,0.00023908161835539362,0.0,20.0
0.5042122539731622,-0.5078880328679539,0.0,-0.0005568140503210377,0.0002525130149565318,0.0,20.20593424379997
0.5029080294927153,-0.5072294080745113,0.0,-0.0007097127946547474,0.00038726578469076346,0.0,22.265276681799666
0.5006907123461372,-0.5059242899880785,0.0,-0.0009116850386169588,0.0005674489552934718,0.0,25.0
0.5006907123461372,-0.5059242899880785,0.0,-0.0009116850386169588,0.0005674489552934718,0.0,25.0
0.5004927114995404,-0.5058005784680161,0.0,-0.0009275300826047661,0.0005817004054296941,0.0,25.215310005626993
0.4983253837277948,-0.5043943325159133,0.0,-0.001085557531604124,0.0007246985457470959,0.0,27.36841006189692
0.4952156294202809,-0.5022559665785632,0.0,-0.0012776521221765954,0.000900672561737006,0.0,30.0
0.4952156294202809,-0.5022559665785632,0.0,-0.0012776521221765954,0.000900672561737006,0.0,30.0
0.4949286104377472,-0.5020532381111067,0.0,-0.0012938855873495321,0.0009156694557228445,0.0,30.223227390265276
0.4918594767225877,-0.49984142044649804,0.0,-0.0014557558006552714,0.0010661613907039405,0.0,32.45550129291803
0.48792164780854397,-0.4969091159883342,0.0,-0.0016392300213896585,0.0012388640919672967,0.0,35.0
0.48792164780854397,-0.4969091159883342,0.0,-0.0016392300213896585,0.0012388640919672967,0.0,35.0
0.4875426307351149,-0.4966223022039949,0.0,-0.001655752830489732,0.0012545528108082193,0.0,35.23005697788005
0.48354379958302973,-0.49355520389912516,0.0,-0.0018204776988250963,0.0014119977119234337,0.0,37.53062675668051
0.47883109934249696,-0.4898586418478833,0.0,-0.0019962649601907184,0.0015821247274263167,0.0,40.0
0.47883109934249696,-0.4898586418478833,0.0,-0.0019962649601907184,0.0015821247274263167,0.0,40.0
0.4783580057460047,-0.4894833321953946,0.0,-0.0020129947890533675,0.0015984622626738479,0.0,40.2360003759657
0.47341036165479705,-0.48551768834081477,0.0,-0.0021797534771522955,0.0017624257818861751,0.0,42.59600413562272
0.46796707663766607,-0.48107896657880134,0.0,-0.00234860633690394,0.0019305458671837643,0.0,45.0
0.46796707663766607,-0.48107896657880134,0.0,-0.00234860633690394,0.0019305458671837643,0.0,45.0
0.46739865739564285,-0.4806113563539749,0.0,-0.0023654699696558073,0.0019474934167512795,0.0,45.24115818075385
0.46149127458640643,-0.47570994830711383,0.0,-0.002533532758129705,0.002117583327709051,0.0,47.652739988292346
0.4553534182795592,-0.47054407913998275,0.0,-0.0026961063270153915,0.0022842095660790965,0.0,50.0
0.4553534182795592,-0.47054407913998275,0.0,-0.0026961063270153915,0.0022842095660790965,0.0,50.0
0.4546892796791792,-0.4699810145430226,0.0,-0.0027130346261910374,0.002301727885748254,0.0,50.24556149735466
0.4478197814974522,-0.46411322134028205,0.0,-0.002881712863492206,0.0024775473484255736,0.0,52.70117647090123
0.4410146954875784,-0.45822758110799233,0.0,-0.003038619689569043,0.0026431887635299483,0.0,55.0
0.4410146954875784,-0.45822758110799233,0.0,-0.003038619689569043,0.0026431887635299483,0.0,55.0
0.4402553962455817,-0.4575666796476548,0.0,-0.0030555440487914807,0.0026612343933387836,0.0,55.24918890803144
0.4324310003999531,-0.4507097727968001,0.0,-0.0032241549126370036,0.0028423440074933993,0.0,57.741077988345864
0.4249761991853958,-0.4441027321780437,0.0,-0.0033760038006895436,0.0030075472851319855,0.0,60.0
0.4249761991853958,-0.4441027321780437,0.0,-0.0033760038006895436,0.0030075472851319855,0.0,60.0
0.42412339468731697,-0.44334256072857847,0.0,-0.003392853699117152,0.0030260693967953775,0.0,60.25197878605529
0.4153624086455871,-0.4354835648016892,0.0,-0.0035606959551009896,0.0032119555096222848,0.0,62.771766646608185
