x,y,z,vx,vy,vz,t
1.0,1.0,1.0,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0
1.0,1.0,1.0,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0
0.9999986192159109,0.9999986370211619,0.99999879839141,-0.0012226115597793747,-0.001208134586305072,-0.0010769416451342684,0.0024582405232553848
0.9998081912644758,0.9998103184736873,0.9998295598878502,-0.01419347197374386,-0.014037239515332754,-0.012625579199915962,0.02704064575580923
0.9824083090583939,0.9825987592675919,0.9842899337185387,-0.12070843142866082,-0.11941322545204491,-0.10803266684950857,0.27286469808134767
0.8338219755260026,0.8355189114438002,0.8499410897111515,-0.2605876007994413,-0.25810035562963984,-0.23773450770483412,0.9894765650049064
0.6075919148547366,0.6111894561422584,0.6406490099345279,-0.26103177564609426,-0.2591887335279963,-0.2451767914449569,1.8295275478347652
0.3899064801352898,0.39463060349965906,0.43227490762189597,-0.19781590172842028,-0.19725492788459517,-0.19362500231926488,2.7700713949601092
0.21877936726203934,0.22348563799113513,0.2603652230746158,-0.12361780448539891,-0.1241045742495777,-0.12827105283191764,3.8435722974969737
0.1084393970892704,0.11223721784554551,0.14187037125329616,-0.06615022659987396,-0.0670814820531335,-0.07429094874123174,5.035239686279635
0.047008859192600484,0.049564575442839834,0.06970266892540296,-0.030457874885997507,-0.03134050089038366,-0.038040591014735954,6.361812726090861
0.01719098384674406,0.018617714370740435,0.030170578664227996,-0.011740590226923586,-0.01234336094064278,-0.016954229811801922,7.871434613145326
0.004769868753946808,0.005388663218155499,0.01067575165047584,-0.0034323389821440953,-0.003734412594910849,-0.0061284007014631055,9.698105713342734
0.0038349086156379514,0.004368188144813689,0.008974853023265653,-0.002783283685509389,-0.003048355907329831,-0.005166471126709019,10.0
0.0038349086156379514,0.004368188144813689,0.008974853023265653,-0.002783283685509389,-0.003048355907329831,-0.005166471126709019,10.0
0.003510303924718005,0.00401308525044968,0.008361188934324576,-0.002636495627067043,-0.0028811380046655758,-0.005074299141514238,10.119772659222807
0.0012761530981740795,0.001570761566672053,0.0035166432096803736,-0.0013075411187990443,-0.001445056832122062,-0.0031938330930511207,11.26828714621566
0.00032483903324196045,0.0004943934332156056,0.0010296737103541041,-0.0005086232276478068,-0.000602156364589408,-0.0014470972039254256,12.366507534580185
-7.54093249091982e-06,7.488487826687253e-05,2.512601222504009e-05,-0.00012555305140504622,-0.0001837553339190914,-0.00042067233716862806,13.523699381036106
-6.431247419562906e-05,-3.511540269627797e-05,-0.0001907203432254389,4.495862705563322e-06,-2.4208814359392077e-05,-8.538742359087714e-06,14.775903966526737
-3.648019835490231e-05,-3.2990105591680074e-05,-0.00011876114770501538,2.2023448848572248e-05,1.3399492642185453e-05,6.837235859412446e-05,16.256443446344708
-8.715779880048365e-06,-1.1344329085323589e-05,-2.8076293259956216e-05,8.893998802702886e-06,8.627425344655206e-06,3.0738301418030905e-05,18.02408857988931
-3.395829842582292e-07,-1.906809146749381e-06,6.470062337600587e-07,1.4288437281813421e-06,2.261353741355936e-06,4.5940381142072626e-06,19.877237903986003
-1.7761402378629504e-07,-1.643752566566774e-06,1.161414513868689e-06,1.2138854574843377e-06,2.0275161608709043e-06,3.801290018061836e-06,20.0
-1.7761402378629504e-07,-1.643752566566774e-06,1.161414513868689e-06,1.2138854574843377e-06,2.0275161608709043e-06,3.801290018061836e-06,20.0
1.2825151020852495e-07,-1.0931624764187818e-06,2.078811377812244e-06,7.660135342904183e-07,1.5152763303760661e-06,2.1537047535925567e-06,20.31249877648572
3.7817841160995295e-07,4.195372268029939e-07,1.8947749047231585e-06,-4.900652558271402e-07,-3.957143736129658e-07,-2.1655757163428858e-06,23.43748654134294
