x,y,z,vx,vy,vz,t
0.5,-0.5,0.0,0.0010000000474974513,-0.0010000000474974513,0.0,0.0
0.5,-0.5,0.0,0.0010000000474974513,-0.0010000000474974513,0.0,0.0
0.5001332830977209,-0.500132175201859,0.0,0.000909691459730462,-0.0008938299562552904,0.0,0.13958550052821855
0.5007716429430187,-0.5006398200867216,0.0,4.204049880569133e-06,0.00016582335722966767,0.0,1.535440505810404
0.49686309040967636,-0.49553523135114214,0.0,-0.0022669362342968933,0.0027752371689744155,0.0,5.0
0.49686309040967636,-0.49553523135114214,0.0,-0.0022669362342968933,0.0027752371689744155,0.0,5.0
0.4965031959191594,-0.49508348416078796,0.0,-0.0022810834608316577,0.0029335442367003114,0.0,5.158263984568304
0.4927825008768472,-0.4891879040120987,0.0,-0.002420076971923929,0.004516829342327168,0.0,6.740903830251344
0.4844438660073795,-0.4691528908995455,0.0,-0.00269496280429705,0.00777814818290162,0.0,10.0
0.4844438660073795,-0.4691528908995455,0.0,-0.00269496280429705,0.00777814818290162,0.0,10.0
0.48394008458892807,-0.4676858533455953,0.0,-0.0027110990387737054,0.007964595089850297,0.0,10.186376356894371
0.4787375090088461,-0.45110425394088693,0.0,-0.0028715740211422178,0.009829071063307819,0.0,12.050139925838081
0.46989182942433794,-0.4177578517542757,0.0,-0.003126695550735873,0.012779539762147105,0.0,15.0
0.46989182942433794,-0.4177578517542757,0.0,-0.003126695550735873,0.012779539762147105,0.0,15.0
0.46926387473968656,-0.4151789814600328,0.0,-0.003145662241226158,0.012979590830909996,0.0,15.200229592104495
0.46277226009504274,-0.387187709684809,0.0,-0.0033401836958995307,0.014979316324706957,0.0,17.20252551314945
0.4530219884522417,-0.3413797230330529,0.0,-0.003637155571750759,0.0177691411517091,0.0,20.0
0.4530219884522417,-0.3413797230330529,0.0,-0.003637155571750759,0.0177691411517091,0.0,20.0
0.45228609788064766,-0.337776997985812,0.0,-0.0036628567769999565,0.017969495875699855,0.0,20.201615075887553
